baths,beds,city,latitude,longitude,price,sale_date,sq__ft,state,street,type,zip,price_mean,n_price_mean,s_price_mean,n_sq__ft,s_sq__ft,n_zip,s_zip 
,,,,,,,,,,,,,,,,,,
2.0,3.0,CARMICHAEL,38.662659999999995,-121.31685800000001,280000.0,Fri May 16 00:00:00 EDT 2008,1443.0,CA,6326 APPIAN WAY,Residential,95608.0,295684.75,0.3420603138419885,0.6144720600261638,0.24785297148746135,0.150147720080963,0.019157088122605363,-1.6753233441822353
,,,,,,,,,,,,,,,,,,
2.0,4.0,CITRUS HEIGHTS,38.691393,-121.30521499999999,280000.0,Fri May 16 00:00:00 EDT 2008,1582.0,CA,6905 COBALT WAY,Residential,95621.0,177284.57142857142,0.1386913948071187,-0.5677350740911077,0.2717279285468911,0.31309278353021913,0.06896551724137931,-1.5226983207237614
,,,,,,,,,,,,,,,,,,
2.0,3.0,ELK GROVE,38.397923,-121.45021899999999,285000.0,Fri May 16 00:00:00 EDT 2008,1857.0,CA,8986 HAFLINGER WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.3189625558227413,0.6354661104981719,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
2.0,3.0,ELK GROVE,38.417190999999995,-121.473897,288000.0,Fri May 16 00:00:00 EDT 2008,1735.0,CA,2916 BABSON DR,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.2980075575403641,0.4924495799887529,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
3.0,4.0,ELK GROVE,38.391085,-121.34723100000001,289000.0,Fri May 16 00:00:00 EDT 2008,2096.0,CA,10133 NEBBIOLO CT,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.36001374098248023,0.9156378382994109,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.567865000000005,-121.410699,290000.0,Fri May 16 00:00:00 EDT 2008,1720.0,CA,1103 COMMONS DR,Residential,95825.0,189686.76923076922,0.15999390964385093,-0.4439010824755757,0.29543112332531773,0.47486558033595544,0.8505747126436781,0.8723405089322893
,,,,,,,,,,,,,,,,,,
2.0,4.0,ANTELOPE,38.704553999999995,-121.354753,290000.0,Fri May 16 00:00:00 EDT 2008,2160.0,CA,4636 TEAL BAY CT,Residential,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.37100652696667813,0.9906629034846799,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.644927,-121.43054,293996.0,Fri May 16 00:00:00 EDT 2008,1382.0,CA,1524 YOUNGS AVE,Residential,95838.0,149461.35135135136,0.09090111054027583,-0.8455455441957693,0.23737547234627276,0.07863945482625347,0.9003831417624522,1.0249655323907632
,,,,,,,,,,,,,,,,,,
2.0,3.0,PLACERVILLE,38.729993,-120.802458,294000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,865 CONRAD CT,Residential,95667.0,363863.4,0.45916671113844176,1.2952251416261154,0.0,-1.5414330465181494,0.24521072796934865,-0.9826405454091618
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.450548,-121.36300200000001,294173.0,Fri May 16 00:00:00 EDT 2008,1721.0,CA,8463 TERRACOTTA CT,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.29560288560632086,0.47603784697947527,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
2.0,4.0,LOOMIS,38.825096,-121.19843200000001,295000.0,Fri May 16 00:00:00 EDT 2008,1328.0,CA,5747 KING RD,Residential,95650.0,567000.0,0.8080823230646195,3.3235120970841163,0.2281003091721058,0.01533705607618274,0.18007662835249041,-1.182227114547166
,,,,,,,,,,,,,,,,,,
0.0,0.0,ELK GROVE,38.446286,-121.40081699999999,298000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,8253 KEEGAN WAY,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.0,-1.5414330465181494,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.422221,-121.375799,298000.0,Fri May 16 00:00:00 EDT 2008,1982.0,CA,9204 TROUT WAY,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.3404328409481278,0.7819994409381504,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.556844,-121.490769,299000.0,Fri May 16 00:00:00 EDT 2008,1144.0,CA,1828 2ND AVE,Residential,95818.0,283217.71428571426,0.3206464307940517,0.4899906720708924,0.19649604946753693,-0.20036000633146567,0.8237547892720306,0.7901578039931111
,,,,,,,,,,,,,,,,,,
2.0,2.0,SACRAMENTO,38.567795000000004,-121.410703,300000.0,Fri May 16 00:00:00 EDT 2008,1623.0,CA,1113 COMMONS DR,Residential,95825.0,189686.76923076922,0.15999390964385093,-0.4439010824755757,0.27877018206801785,0.3611557159145321,0.8505747126436781,0.8723405089322893
,,,,,,,,,,,,,,,,,,
2.0,3.0,COOL,38.905927,-120.975169,300000.0,Fri May 16 00:00:00 EDT 2008,1457.0,CA,2341 BIG STRIKE TRL,Residential,95614.0,300000.0,0.34947236117547953,0.65755915159184,0.25025764342150464,0.1665594530902406,0.0421455938697318,-1.6048810256629398
,,,,,,,,,,,,,,,,,,
3.0,6.0,ELK GROVE,38.404505,-121.346938,300000.0,Fri May 16 00:00:00 EDT 2008,2555.0,CA,9452 RED SPRUCE WAY,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.43885262796289937,1.4537082276750122,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
2.0,3.0,ROCKLIN,38.800539,-121.260979,300567.0,Fri May 16 00:00:00 EDT 2008,1577.0,CA,5776 TERRACE DR,Residential,95765.0,355214.9090909091,0.44431171456085095,1.2088713221011937,0.27086911714187567,0.30723145031262,0.6206896551724138,0.1679173237393332
,,,,,,,,,,,,,,,,,,
3.0,5.0,ELK GROVE,38.38912,-121.434389,303000.0,Fri May 16 00:00:00 EDT 2008,2592.0,CA,5908 MCLEAN DR,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.44520783236001377,1.4970820934852458,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
2.0,3.0,CITRUS HEIGHTS,38.715493,-121.26293000000001,305000.0,Fri May 16 00:00:00 EDT 2008,1401.0,CA,8215 PEREGRINE WAY,Residential,95610.0,226436.2857142857,0.22311636040770794,-0.07696294871285006,0.2406389556853315,0.10091252105313021,0.02681992337164751,-1.65184257134247
,,,,,,,,,,,,,,,,,,
2.0,4.0,LINCOLN,38.865017,-121.32302,306000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,1104 HILLSDALE LN,Residential,95648.0,96539.26388888889,0.0,-1.3739642518817308,0.0,-1.5414330465181494,0.1724137931034483,-1.2057078873869311
,,,,,,,,,,,,,,,,,,
2.0,3.0,CARMICHAEL,38.618369,-121.326187,310000.0,Fri May 16 00:00:00 EDT 2008,1502.0,CA,2949 PANAMA AVE,Residential,95608.0,295684.75,0.3420603138419885,0.6144720600261638,0.25798694606664374,0.21931145204863287,0.019157088122605363,-1.6753233441822353
,,,,,,,,,,,,,,,,,,
2.0,3.0,FOLSOM,38.651617,-121.131674,310000.0,Fri May 16 00:00:00 EDT 2008,1327.0,CA,1356 HARTLEY WAY,Residential,95630.0,414960.17647058825,0.5469325939468102,1.8054184065584191,0.2279285468911027,0.014164789432662911,0.10344827586206896,-1.417034842944818
,,,,,,,,,,,,,,,,,,
3.0,4.0,ROSEVILLE,38.763490000000004,-121.27588100000001,310000.0,Fri May 16 00:00:00 EDT 2008,1800.0,CA,633 HANISCH DR,Residential,95678.0,269845.85,0.2976783777211746,0.35647471334721087,0.3091721058055651,0.5686469118175417,0.28735632183908044,-0.8534962947904532
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.490408,-121.54766399999998,311518.0,Fri May 16 00:00:00 EDT 2008,2169.0,CA,63 ANGEL ISLAND CIR,Residential,95831.0,313271.0,0.37226716568570717,0.7900679963095478,0.37255238749570596,1.0012133032763584,0.8735632183908046,0.9427828274515849
,,,,,,,,,,,,,,,,,,
3.0,5.0,LINCOLN,38.844144,-121.274174,312000.0,Fri May 16 00:00:00 EDT 2008,2457.0,CA,1571 WILD OAK LN,Residential,95648.0,96539.26388888889,0.0,-1.3739642518817308,0.42201992442459635,1.338826096610069,0.1724137931034483,-1.2057078873869311
,,,,,,,,,,,,,,,,,,
0.0,0.0,RANCHO CORDOVA,38.529181,-121.224755,313000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,5222 COPPER SUNSET WAY,Residential,95742.0,350009.0909090909,0.4353699914224035,1.1568920475112476,0.0,-1.5414330465181494,0.5325670498084292,-0.10211156391796662
,,,,,,,,,,,,,,,,,,
2.0,4.0,ORANGEVALE,38.668289,-121.19231599999999,315000.0,Fri May 16 00:00:00 EDT 2008,2004.0,CA,5601 SPINDRIFT LN,Residential,95662.0,279159.54545454547,0.31367595643823887,0.4494704954837786,0.3442116111301958,0.8077893070955867,0.2260536398467433,-1.0413424775085747
,,,,,,,,,,,,,,,,,,
3.0,4.0,ROSEVILLE,38.775872,-121.298864,315000.0,Fri May 16 00:00:00 EDT 2008,2212.0,CA,652 FIFTEEN MILE DR,Residential,95678.0,269845.85,0.2976783777211746,0.35647471334721087,0.37993816557883886,1.051620768947711,0.28735632183908044,-0.8534962947904532
,,,,,,,,,,,,,,,,,,
3.0,5.0,ANTELOPE,38.711927,-121.343608,315000.0,Fri May 16 00:00:00 EDT 2008,3134.0,CA,7921 DOE TRAIL WAY,Residential,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.5383029886636894,2.132450614272993,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.606569,-121.368424,315000.0,Fri May 16 00:00:00 EDT 2008,1360.0,CA,4204 LUSK DR,Residential,95864.0,364400.0,0.4600883969270174,1.30058300810758,0.23359670216420475,0.05284958866881725,1.0,1.3302155793077108
,,,,,,,,,,,,,,,,,,
2.0,4.0,ROCKLIN,38.815493,-121.26290800000001,315000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,5321 DELTA DR,Residential,95765.0,355214.9090909091,0.44431171456085095,1.2088713221011937,0.0,-1.5414330465181494,0.6206896551724138,0.1679173237393332
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.525115,-121.518689,320000.0,Fri May 16 00:00:00 EDT 2008,1276.0,CA,5608 ROSEDALE WAY,Residential,95822.0,157677.66666666666,0.10501378489842528,-0.7635069299037914,0.21916867055994504,-0.045620809386848336,0.8390804597701149,0.8371193496726416
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.649770000000004,-121.53448,322000.0,Fri May 16 00:00:00 EDT 2008,2962.0,CA,3372 BERETANIA WAY,Residential,95834.0,248426.27272727274,0.26088724844504374,0.1426036080235157,0.5087598763311577,1.9308207515875824,0.8850574712643678,0.9780039867112328
,,,,,,,,,,,,,,,,,,
2.0,4.0,ROCKLIN,38.82273,-121.26423999999999,325000.0,Fri May 16 00:00:00 EDT 2008,1888.0,CA,2422 STEFANIE DR,Residential,95765.0,355214.9090909091,0.44431171456085095,1.2088713221011937,0.32428718653383715,0.6718063764472866,0.6206896551724138,0.1679173237393332
,,,,,,,,,,,,,,,,,,
0.0,0.0,ROSEVILLE,38.772821,-121.36482099999999,325500.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,3232 PARKHAM DR,Residential,95747.0,364660.65,0.46053609987295907,1.3031855573032454,0.0,-1.5414330465181494,0.5517241379310345,-0.04340963181855361
,,,,,,,,,,,,,,,,,,
2.0,3.0,ROSEVILLE,38.771916999999995,-121.30443899999999,326951.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,448 ELMWOOD CT,Residential,95678.0,269845.85,0.2976783777211746,0.35647471334721087,0.0,-1.5414330465181494,0.28735632183908044,-0.8534962947904532
,,,,,,,,,,,,,,,,,,
2.0,3.0,GALT,38.290119,-121.286023,328370.0,Fri May 16 00:00:00 EDT 2008,1548.0,CA,1214 DAWNWOOD DR,Residential,95632.0,236943.42857142858,0.241163852487401,0.02794921776171236,0.265888010992786,0.273235717650545,0.1111111111111111,-1.3935540701050528
,,,,,,,,,,,,,,,,,,
2.0,2.0,LINCOLN,38.861864000000004,-121.267478,330000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,1440 EMERALD LN,Residential,95648.0,96539.26388888889,0.0,-1.3739642518817308,0.0,-1.5414330465181494,0.1724137931034483,-1.2057078873869311
,,,,,,,,,,,,,,,,,,
3.0,4.0,RANCHO CORDOVA,38.580545,-121.279016,330000.0,Fri May 16 00:00:00 EDT 2008,2109.0,CA,3349 CORVINA DR,Residential,95670.0,236060.2857142857,0.23964693071939736,0.019131175434781655,0.3622466506355204,0.9308773046651687,0.2567049808429119,-0.9474193861495139
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.56803,-121.30996599999999,331200.0,Fri May 16 00:00:00 EDT 2008,2484.0,CA,10254 JULIANA WAY,Residential,95827.0,204104.11111111112,0.18475771717301312,-0.29994619464012007,0.42665750601167984,1.3704772959851044,0.8582375478927203,0.8958212817720546
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.6354,-121.53499,332000.0,Fri May 16 00:00:00 EDT 2008,2258.0,CA,149 OPUS CIR,Residential,95834.0,248426.27272727274,0.26088724844504374,0.1426036080235157,0.3878392305049811,1.1055450345496232,0.8850574712643678,0.9780039867112328
,,,,,,,,,,,,,,,,,,
3.0,3.0,SACRAMENTO,38.674864,-121.4958,334000.0,Fri May 16 00:00:00 EDT 2008,2212.0,CA,580 REGENCY PARK CIR,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.37993816557883886,1.051620768947711,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
2.0,3.0,ORANGEVALE,38.667703,-121.209456,335000.0,Fri May 16 00:00:00 EDT 2008,1616.0,CA,5544 CAMAS CT,Residential,95662.0,279159.54545454547,0.31367595643823887,0.4494704954837786,0.2775678461009962,0.3529498494098933,0.2260536398467433,-1.0413424775085747
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.668409999999994,-121.49463899999999,341000.0,Fri May 16 00:00:00 EDT 2008,2372.0,CA,5102 ARCHCREST WAY,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.40742013053933357,1.2391834319108836,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
3.0,5.0,ROCKLIN,38.807815999999995,-121.270008,346375.0,Fri May 16 00:00:00 EDT 2008,2606.0,CA,5725 BALFOR RD,Residential,95765.0,355214.9090909091,0.44431171456085095,1.2088713221011937,0.447612504294057,1.5134938264945235,0.6206896551724138,0.1679173237393332
,,,,,,,,,,,,,,,,,,
3.0,5.0,ROSEVILLE,38.79218,-121.28595,347225.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,7697 ROSEHALL DR,Residential,95678.0,269845.85,0.2976783777211746,0.35647471334721087,0.0,-1.5414330465181494,0.28735632183908044,-0.8534962947904532
,,,,,,,,,,,,,,,,,,
3.0,5.0,ELK GROVE,38.386239,-121.448159,349000.0,Fri May 16 00:00:00 EDT 2008,2877.0,CA,4821 HUTSON WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.4941600824458949,1.831178086888397,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
2.0,3.0,ANTELOPE,38.709513,-121.359357,350000.0,Fri May 16 00:00:00 EDT 2008,2960.0,CA,4509 WINJE DR,Residential,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.5084163517691515,1.9284762183005426,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
2.0,2.0,LINCOLN,38.853869,-121.27174199999999,350000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,1965 LAURELHURST LN,Residential,95648.0,96539.26388888889,0.0,-1.3739642518817308,0.0,-1.5414330465181494,0.1724137931034483,-1.2057078873869311
,,,,,,,,,,,,,,,,,,
2.0,3.0,ROSEVILLE,38.792460999999996,-121.27571100000002,350000.0,Fri May 16 00:00:00 EDT 2008,2172.0,CA,6709 ROSE BRIDGE DR,Residential,95678.0,269845.85,0.2976783777211746,0.35647471334721087,0.37306767433871524,1.0047301032069178,0.28735632183908044,-0.8534962947904532
,,,,,,,,,,,,,,,,,,
2.0,3.0,ROSEVILLE,38.762153000000005,-121.283451,350000.0,Fri May 16 00:00:00 EDT 2008,2100.0,CA,281 SPYGLASS HL,Condo,95678.0,269845.85,0.2976783777211746,0.35647471334721087,0.36070079010649264,0.9203269048734902,0.28735632183908044,-0.8534962947904532
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.483212,-121.54019,351000.0,Fri May 16 00:00:00 EDT 2008,1795.0,CA,7709 RIVER VILLAGE DR,Residential,95831.0,313271.0,0.37226716568570717,0.7900679963095478,0.30831329440054966,0.5627855785999426,0.8735632183908046,0.9427828274515849
,,,,,,,,,,,,,,,,,,
2.0,3.0,EL DORADO HILLS,38.686067,-121.07341299999999,356200.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,4165 BRISBANE CIR,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.0,-1.5414330465181494,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
2.0,4.0,ROSEVILLE,38.733985,-121.23676599999999,360000.0,Fri May 16 00:00:00 EDT 2008,2295.0,CA,506 BEDFORD CT,Residential,95661.0,360903.25,0.45408223818456106,1.265668510121999,0.3941944349020955,1.1489189003598568,0.2222222222222222,-1.0530828639284573
,,,,,,,,,,,,,,,,,,
3.0,4.0,ROSEVILLE,38.792493,-121.33189899999999,367463.0,Fri May 16 00:00:00 EDT 2008,2577.0,CA,9048 PINTO CANYON WAY,Residential,95747.0,364660.65,0.46053609987295907,1.3031855573032454,0.4426313981449674,1.4794980938324485,0.5517241379310345,-0.04340963181855361
,,,,,,,,,,,,,,,,,,
0.0,0.0,ROSEVILLE,38.778560999999996,-121.362008,375000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,2274 IVY BRIDGE DR,Residential,95747.0,364660.65,0.46053609987295907,1.3031855573032454,0.0,-1.5414330465181494,0.5517241379310345,-0.04340963181855361
,,,,,,,,,,,,,,,,,,
1.0,3.0,WALNUT GROVE,38.247659000000006,-121.515129,380000.0,Fri May 16 00:00:00 EDT 2008,1727.0,CA,14004 WALNUT AVE,Residential,95690.0,380000.0,0.48688358571155144,1.4563465509902749,0.2966334592923394,0.4830714468405943,0.3333333333333333,-0.712611657751862
,,,,,,,,,,,,,,,,,,
2.0,3.0,ELK GROVE,38.429139,-121.42344399999999,380578.0,Fri May 16 00:00:00 EDT 2008,1485.0,CA,6905 FRANKFORT CT,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.2550669872895912,0.1993829191087958,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
2.0,3.0,CARMICHAEL,38.629929,-121.323086,386222.0,Fri May 16 00:00:00 EDT 2008,1655.0,CA,3621 WINTUN DR,Residential,95608.0,295684.75,0.3420603138419885,0.6144720600261638,0.2842665750601168,0.3986682485071666,0.019157088122605363,-1.6753233441822353
,,,,,,,,,,,,,,,,,,
0.0,0.0,LINCOLN,38.867125,-121.31908500000002,389000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,201 KIRKLAND CT,Residential,95648.0,96539.26388888889,0.0,-1.3739642518817308,0.0,-1.5414330465181494,0.1724137931034483,-1.2057078873869311
,,,,,,,,,,,,,,,,,,
0.0,0.0,RANCHO CORDOVA,38.5357,-121.2249,390000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,12075 APPLESBURY CT,Residential,95742.0,350009.0909090909,0.4353699914224035,1.1568920475112476,0.0,-1.5414330465181494,0.5325670498084292,-0.10211156391796662
,,,,,,,,,,,,,,,,,,
2.0,3.0,ROSEVILLE,38.737871999999996,-121.249025,395500.0,Fri May 16 00:00:00 EDT 2008,2049.0,CA,1975 SIDESADDLE WAY,Residential,95661.0,360903.25,0.45408223818456106,1.265668510121999,0.35194091377533493,0.8605413060539789,0.2222222222222222,-1.0530828639284573
,,,,,,,,,,,,,,,,,,
0.0,0.0,RANCHO CORDOVA,38.527384000000005,-121.233531,396000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,5420 ALMOND FALLS WAY,Residential,95742.0,350009.0909090909,0.4353699914224035,1.1568920475112476,0.0,-1.5414330465181494,0.5325670498084292,-0.10211156391796662
,,,,,,,,,,,,,,,,,,
3.0,5.0,ELK GROVE,38.405571,-121.445186,397000.0,Fri May 16 00:00:00 EDT 2008,2875.0,CA,9677 PILLITERI CT,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.4938165578838887,1.8288335536013571,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
0.0,0.0,LINCOLN,38.904869,-121.32075,400000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,1515 EL CAMINO VERDE DR,Residential,95648.0,96539.26388888889,0.0,-1.3739642518817308,0.0,-1.5414330465181494,0.1724137931034483,-1.2057078873869311
,,,,,,,,,,,,,,,,,,
2.0,4.0,EL DORADO HILLS,38.656299,-121.079783,400000.0,Fri May 16 00:00:00 EDT 2008,2199.0,CA,556 PLATT CIR,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.3777052559257987,1.0363813025819533,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
3.0,4.0,ROSEVILLE,38.808581,-121.32785,412500.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,1792 DIAMOND WOODS CIR,Residential,95747.0,364660.65,0.46053609987295907,1.3031855573032454,0.0,-1.5414330465181494,0.5517241379310345,-0.04340963181855361
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.551611,-121.50443700000001,413500.0,Fri May 16 00:00:00 EDT 2008,1304.0,CA,1124 PERKINS WAY,Residential,95818.0,283217.71428571426,0.3206464307940517,0.4899906720708924,0.2239780144280316,-0.01279734336829314,0.8237547892720306,0.7901578039931111
,,,,,,,,,,,,,,,,,,
2.0,3.0,CARMICHAEL,38.634111,-121.353376,415000.0,Fri May 16 00:00:00 EDT 2008,2334.0,CA,4748 SALEM WAY,Residential,95608.0,295684.75,0.3420603138419885,0.6144720600261638,0.4008931638612161,1.1946372994571302,0.019157088122605363,-1.6753233441822353
,,,,,,,,,,,,,,,,,,
3.0,4.0,AUBURN,38.935579,-121.07901799999999,420454.0,Fri May 16 00:00:00 EDT 2008,2278.0,CA,1484 RADCLIFFE WAY,Residential,95603.0,405890.8,0.531354667364283,1.7148621109945872,0.39127447612504296,1.1289903674200197,0.0,-1.7340252762816484
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.579326,-121.44252,425000.0,Fri May 16 00:00:00 EDT 2008,1493.0,CA,51 AIKEN WAY,Residential,95819.0,465750.0,0.6341712420111535,2.3125467947204723,0.25644108553761596,0.20876105225695443,0.8275862068965517,0.8018981904129937
,,,,,,,,,,,,,,,,,,
2.0,3.0,CAMERON PARK,38.669805,-120.999007,425000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,2818 KNOLLWOOD DR,Residential,95682.0,268650.0,0.29562433756040635,0.3445343394525784,0.0,-1.5414330465181494,0.30268199233716475,-0.8065347491109227
,,,,,,,,,,,,,,,,,,
0.0,0.0,LINCOLN,38.860007,-121.310946,433500.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,1536 STONEY CROSS LN,Residential,95648.0,96539.26388888889,0.0,-1.3739642518817308,0.0,-1.5414330465181494,0.1724137931034483,-1.2057078873869311
,,,,,,,,,,,,,,,,,,
3.0,5.0,ROSEVILLE,38.804773,-121.341195,438000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,509 CASTILLIAN CT,Residential,95747.0,364660.65,0.46053609987295907,1.3031855573032454,0.0,-1.5414330465181494,0.5517241379310345,-0.04340963181855361
,,,,,,,,,,,,,,,,,,
3.0,5.0,FOLSOM,38.660509999999995,-121.16368899999999,441000.0,Fri May 16 00:00:00 EDT 2008,2787.0,CA,700 HUNTER PL,Residential,95630.0,414960.17647058825,0.5469325939468102,1.8054184065584191,0.4787014771556166,1.7256740889716122,0.10344827586206896,-1.417034842944818
,,,,,,,,,,,,,,,,,,
3.0,5.0,SACRAMENTO,38.506371,-121.51445600000001,445000.0,Fri May 16 00:00:00 EDT 2008,2824.0,CA,1240 FAY CIR,Residential,95831.0,313271.0,0.37226716568570717,0.7900679963095478,0.485056681552731,1.769047954781846,0.8735632183908046,0.9427828274515849
,,,,,,,,,,,,,,,,,,
3.0,4.0,FOLSOM,38.673882,-121.10507700000001,446000.0,Fri May 16 00:00:00 EDT 2008,3261.0,CA,1113 SANDWICK WAY,Residential,95630.0,414960.17647058825,0.5469325939468102,1.8054184065584191,0.5601167983510821,2.281328478000011,0.10344827586206896,-1.417034842944818
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.621565999999994,-121.37088200000001,450000.0,Fri May 16 00:00:00 EDT 2008,2053.0,CA,3108 DELWOOD WAY,Residential,95821.0,228666.66666666666,0.22694735263081536,-0.05469294620509779,0.3526279628993473,0.8652303726280584,0.8352490421455939,0.825378963252759
,,,,,,,,,,,,,,,,,,
3.0,4.0,ROSEVILLE,38.750577,-121.232768,455000.0,Fri May 16 00:00:00 EDT 2008,2379.0,CA,3212 CORNICHE LN,Residential,95661.0,360903.25,0.45408223818456106,1.265668510121999,0.4086224665063552,1.2473892984155224,0.2222222222222222,-1.0530828639284573
,,,,,,,,,,,,,,,,,,
2.0,3.0,EL DORADO HILLS,38.680092,-121.03646699999999,460000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,2159 BECKETT DR,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.0,-1.5414330465181494,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
2.0,3.0,PLACERVILLE,38.690867,-120.69364099999999,475000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,4320 FOUR SEASONS RD,Residential,95667.0,363863.4,0.45916671113844176,1.2952251416261154,0.0,-1.5414330465181494,0.24521072796934865,-0.9826405454091618
,,,,,,,,,,,,,,,,,,
2.0,3.0,GARDEN VALLEY,38.84255,-120.8754,490000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,6401 MARSHALL RD,Residential,95633.0,490000.0,0.6758240194486503,2.5546792251631225,0.0,-1.5414330465181494,0.11494252873563218,-1.3818136836851702
,,,,,,,,,,,,,,,,,,
2.0,4.0,EL DORADO HILLS,38.681778,-121.03583799999998,493000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,2089 BECKETT DR,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.0,-1.5414330465181494,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
4.0,5.0,EL DORADO HILLS,38.676131,-121.038931,508000.0,Fri May 16 00:00:00 EDT 2008,0.0,CA,6196 EDGEHILL DR,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.0,-1.5414330465181494,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
